episode_id,station_id,fault_type,parameters,start_index,end_index,start_timestamp,end_timestamp,seed
AWS-MUM-007:71017:0052,AWS-MUM-007,sensor_fail_low,"[""temperature_c""]",94,97,2025-01-04 22:00:00,2025-01-05 01:00:00,71017
AWS-MUM-007:71017:0053,AWS-MUM-007,sensor_fail_low,"[""humidity_pct""]",571,574,2025-01-24 19:00:00,2025-01-24 22:00:00,71017
AWS-MUM-007:71017:0054,AWS-MUM-007,sensor_fail_low,"[""pressure_hpa""]",1324,1327,2025-02-25 04:00:00,2025-02-25 07:00:00,71017
AWS-MUM-007:71017:0055,AWS-MUM-007,sensor_fail_low,"[""humidity_pct""]",205,208,2025-01-09 13:00:00,2025-01-09 16:00:00,71017
AWS-MUM-007:71017:0056,AWS-MUM-007,sensor_fail_low,"[""humidity_pct""]",309,312,2025-01-13 21:00:00,2025-01-14 00:00:00,71017
AWS-MUM-007:71017:0057,AWS-MUM-007,sensor_fail_low,"[""humidity_pct""]",1989,1992,2025-03-24 21:00:00,2025-03-25 00:00:00,71017
AWS-MUM-007:71017:0058,AWS-MUM-007,sensor_fail_low,"[""temperature_c""]",1652,1655,2025-03-10 20:00:00,2025-03-10 23:00:00,71017
AWS-MUM-007:71017:0059,AWS-MUM-007,sensor_fail_low,"[""humidity_pct""]",2097,2100,2025-03-29 09:00:00,2025-03-29 12:00:00,71017
AWS-MUM-007:71017:0060,AWS-MUM-007,sensor_fail_low,"[""humidity_pct""]",1069,1072,2025-02-14 13:00:00,2025-02-14 16:00:00,71017
AWS-MUM-007:71017:0061,AWS-MUM-007,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",889,893,2025-02-07 01:00:00,2025-02-07 05:00:00,71017
AWS-MUM-007:71017:0062,AWS-MUM-007,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1810,1815,2025-03-17 10:00:00,2025-03-17 15:00:00,71017
AWS-MUM-007:71017:0063,AWS-MUM-007,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",314,321,2025-01-14 02:00:00,2025-01-14 09:00:00,71017
AWS-MUM-007:71017:0064,AWS-MUM-007,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",337,342,2025-01-15 01:00:00,2025-01-15 06:00:00,71017
AWS-MUM-007:71017:0065,AWS-MUM-007,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1038,1045,2025-02-13 06:00:00,2025-02-13 13:00:00,71017
AWS-MUM-007:71017:0066,AWS-MUM-007,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",701,705,2025-01-30 05:00:00,2025-01-30 09:00:00,71017
AWS-MUM-007:71017:0067,AWS-MUM-007,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",621,626,2025-01-26 21:00:00,2025-01-27 02:00:00,71017
AWS-MUM-007:71017:0068,AWS-MUM-007,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",500,506,2025-01-21 20:00:00,2025-01-22 02:00:00,71017
AWS-MUM-007:71017:0069,AWS-MUM-007,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1795,1801,2025-03-16 19:00:00,2025-03-17 01:00:00,71017
AWS-MUM-007:71017:0070,AWS-MUM-007,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1566,1569,2025-03-07 06:00:00,2025-03-07 09:00:00,71017
AWS-RAN-067:71021:0001,AWS-RAN-067,spike,"[""pressure_hpa""]",2050,2050,2025-03-27 10:00:00,2025-03-27 10:00:00,71021
AWS-RAN-067:71021:0002,AWS-RAN-067,spike,"[""pressure_hpa""]",1455,1455,2025-03-02 15:00:00,2025-03-02 15:00:00,71021
AWS-RAN-067:71021:0003,AWS-RAN-067,spike,"[""pressure_hpa""]",1439,1439,2025-03-01 23:00:00,2025-03-01 23:00:00,71021
AWS-RAN-067:71021:0004,AWS-RAN-067,spike,"[""pressure_hpa""]",15,15,2025-01-01 15:00:00,2025-01-01 15:00:00,71021
AWS-RAN-067:71021:0005,AWS-RAN-067,spike,"[""pressure_hpa""]",1407,1407,2025-02-28 15:00:00,2025-02-28 15:00:00,71021
AWS-RAN-067:71021:0006,AWS-RAN-067,spike,"[""pressure_hpa""]",457,457,2025-01-20 01:00:00,2025-01-20 01:00:00,71021
AWS-RAN-067:71021:0007,AWS-RAN-067,spike,"[""temperature_c""]",1546,1546,2025-03-06 10:00:00,2025-03-06 10:00:00,71021
AWS-RAN-067:71021:0008,AWS-RAN-067,spike,"[""temperature_c""]",840,840,2025-02-05 00:00:00,2025-02-05 00:00:00,71021
AWS-RAN-067:71021:0009,AWS-RAN-067,spike,"[""temperature_c""]",2094,2094,2025-03-29 06:00:00,2025-03-29 06:00:00,71021
AWS-RAN-067:71021:0010,AWS-RAN-067,spike,"[""temperature_c""]",1331,1331,2025-02-25 11:00:00,2025-02-25 11:00:00,71021
AWS-RAN-067:71021:0011,AWS-RAN-067,frozen_value,"[""humidity_pct""]",1026,1032,2025-02-12 18:00:00,2025-02-13 00:00:00,71021
AWS-RAN-067:71021:0012,AWS-RAN-067,frozen_value,"[""pressure_hpa""]",65,71,2025-01-03 17:00:00,2025-01-03 23:00:00,71021
AWS-RAN-067:71021:0013,AWS-RAN-067,frozen_value,"[""humidity_pct""]",1490,1498,2025-03-04 02:00:00,2025-03-04 10:00:00,71021
AWS-RAN-067:71021:0014,AWS-RAN-067,frozen_value,"[""humidity_pct""]",118,125,2025-01-05 22:00:00,2025-01-06 05:00:00,71021
AWS-RAN-067:71021:0015,AWS-RAN-067,frozen_value,"[""temperature_c""]",1011,1019,2025-02-12 03:00:00,2025-02-12 11:00:00,71021
AWS-RAN-067:71021:0016,AWS-RAN-067,frozen_value,"[""humidity_pct""]",836,843,2025-02-04 20:00:00,2025-02-05 03:00:00,71021
AWS-RAN-067:71021:0017,AWS-RAN-067,frozen_value,"[""humidity_pct""]",977,985,2025-02-10 17:00:00,2025-02-11 01:00:00,71021
AWS-RAN-067:71021:0018,AWS-RAN-067,frozen_value,"[""humidity_pct""]",1741,1748,2025-03-14 13:00:00,2025-03-14 20:00:00,71021
AWS-RAN-067:71021:0019,AWS-RAN-067,frozen_value,"[""humidity_pct""]",768,776,2025-02-02 00:00:00,2025-02-02 08:00:00,71021
AWS-RAN-067:71021:0020,AWS-RAN-067,frozen_value,"[""pressure_hpa""]",249,256,2025-01-11 09:00:00,2025-01-11 16:00:00,71021
AWS-RAN-067:71021:0021,AWS-RAN-067,drift,"[""temperature_c""]",1596,1628,2025-03-08 12:00:00,2025-03-09 20:00:00,71021
AWS-RAN-067:71021:0022,AWS-RAN-067,drift,"[""pressure_hpa""]",299,341,2025-01-13 11:00:00,2025-01-15 05:00:00,71021
AWS-RAN-067:71021:0023,AWS-RAN-067,drift,"[""temperature_c""]",1737,1776,2025-03-14 09:00:00,2025-03-16 00:00:00,71021
AWS-RAN-067:71021:0024,AWS-RAN-067,drift,"[""temperature_c""]",401,433,2025-01-17 17:00:00,2025-01-19 01:00:00,71021
AWS-RAN-067:71021:0025,AWS-RAN-067,drift,"[""temperature_c""]",228,263,2025-01-10 12:00:00,2025-01-11 23:00:00,71021
AWS-RAN-067:71021:0026,AWS-RAN-067,drift,"[""pressure_hpa""]",586,623,2025-01-25 10:00:00,2025-01-26 23:00:00,71021
AWS-RAN-067:71021:0027,AWS-RAN-067,drift,"[""pressure_hpa""]",1518,1557,2025-03-05 06:00:00,2025-03-06 21:00:00,71021
AWS-RAN-067:71021:0028,AWS-RAN-067,drift,"[""humidity_pct""]",1771,1816,2025-03-15 19:00:00,2025-03-17 16:00:00,71021
AWS-RAN-067:71021:0029,AWS-RAN-067,drift,"[""temperature_c""]",671,718,2025-01-28 23:00:00,2025-01-30 22:00:00,71021
AWS-RAN-067:71021:0030,AWS-RAN-067,drift,"[""temperature_c""]",1863,1904,2025-03-19 15:00:00,2025-03-21 08:00:00,71021
AWS-RAN-067:71021:0031,AWS-RAN-067,dropout,"[""humidity_pct""]",1366,1366,2025-02-26 22:00:00,2025-02-26 22:00:00,71021
AWS-RAN-067:71021:0032,AWS-RAN-067,dropout,"[""pressure_hpa""]",19,19,2025-01-01 19:00:00,2025-01-01 19:00:00,71021
AWS-RAN-067:71021:0033,AWS-RAN-067,dropout,"[""humidity_pct""]",1116,1116,2025-02-16 12:00:00,2025-02-16 12:00:00,71021
AWS-RAN-067:71021:0034,AWS-RAN-067,dropout,"[""temperature_c""]",208,208,2025-01-09 16:00:00,2025-01-09 16:00:00,71021
AWS-RAN-067:71021:0035,AWS-RAN-067,dropout,"[""pressure_hpa""]",1954,1954,2025-03-23 10:00:00,2025-03-23 10:00:00,71021
AWS-RAN-067:71021:0036,AWS-RAN-067,dropout,"[""humidity_pct""]",1877,1877,2025-03-20 05:00:00,2025-03-20 05:00:00,71021
AWS-RAN-067:71021:0037,AWS-RAN-067,dropout,"[""temperature_c""]",374,374,2025-01-16 14:00:00,2025-01-16 14:00:00,71021
AWS-RAN-067:71021:0038,AWS-RAN-067,dropout,"[""humidity_pct""]",1390,1390,2025-02-27 22:00:00,2025-02-27 22:00:00,71021
AWS-RAN-067:71021:0039,AWS-RAN-067,dropout,"[""humidity_pct""]",2016,2016,2025-03-26 00:00:00,2025-03-26 00:00:00,71021
AWS-RAN-067:71021:0040,AWS-RAN-067,dropout,"[""humidity_pct""]",425,425,2025-01-18 17:00:00,2025-01-18 17:00:00,71021
AWS-RAN-067:71021:0041,AWS-RAN-067,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",847,850,2025-02-05 07:00:00,2025-02-05 10:00:00,71021
AWS-RAN-067:71021:0042,AWS-RAN-067,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1158,1162,2025-02-18 06:00:00,2025-02-18 10:00:00,71021
AWS-RAN-067:71021:0043,AWS-RAN-067,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1279,1283,2025-02-23 07:00:00,2025-02-23 11:00:00,71021
AWS-RAN-067:71021:0044,AWS-RAN-067,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1833,1836,2025-03-18 09:00:00,2025-03-18 12:00:00,71021
AWS-RAN-067:71021:0045,AWS-RAN-067,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",502,504,2025-01-21 22:00:00,2025-01-22 00:00:00,71021
AWS-RAN-067:71021:0046,AWS-RAN-067,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",21,24,2025-01-01 21:00:00,2025-01-02 00:00:00,71021
AWS-RAN-067:71021:0047,AWS-RAN-067,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",573,577,2025-01-24 21:00:00,2025-01-25 01:00:00,71021
AWS-RAN-067:71021:0048,AWS-RAN-067,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1401,1403,2025-02-28 09:00:00,2025-02-28 11:00:00,71021
AWS-RAN-067:71021:0049,AWS-RAN-067,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1094,1098,2025-02-15 14:00:00,2025-02-15 18:00:00,71021
AWS-RAN-067:71021:0050,AWS-RAN-067,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",920,923,2025-02-08 08:00:00,2025-02-08 11:00:00,71021
AWS-RAN-067:71021:0051,AWS-RAN-067,sensor_fail_low,"[""pressure_hpa""]",1109,1112,2025-02-16 05:00:00,2025-02-16 08:00:00,71021
AWS-RAN-067:71021:0052,AWS-RAN-067,sensor_fail_low,"[""humidity_pct""]",257,260,2025-01-11 17:00:00,2025-01-11 20:00:00,71021
AWS-RAN-067:71021:0053,AWS-RAN-067,sensor_fail_low,"[""temperature_c""]",1820,1823,2025-03-17 20:00:00,2025-03-17 23:00:00,71021
AWS-RAN-067:71021:0054,AWS-RAN-067,sensor_fail_low,"[""pressure_hpa""]",98,101,2025-01-05 02:00:00,2025-01-05 05:00:00,71021
AWS-RAN-067:71021:0055,AWS-RAN-067,sensor_fail_low,"[""humidity_pct""]",1329,1332,2025-02-25 09:00:00,2025-02-25 12:00:00,71021
AWS-RAN-067:71021:0056,AWS-RAN-067,sensor_fail_low,"[""humidity_pct""]",338,341,2025-01-15 02:00:00,2025-01-15 05:00:00,71021
AWS-RAN-067:71021:0057,AWS-RAN-067,sensor_fail_low,"[""pressure_hpa""]",361,364,2025-01-16 01:00:00,2025-01-16 04:00:00,71021
AWS-RAN-067:71021:0058,AWS-RAN-067,sensor_fail_low,"[""pressure_hpa""]",898,901,2025-02-07 10:00:00,2025-02-07 13:00:00,71021
AWS-RAN-067:71021:0059,AWS-RAN-067,sensor_fail_low,"[""pressure_hpa""]",1100,1103,2025-02-15 20:00:00,2025-02-15 23:00:00,71021
AWS-RAN-067:71021:0060,AWS-RAN-067,sensor_fail_low,"[""pressure_hpa""]",34,37,2025-01-02 10:00:00,2025-01-02 13:00:00,71021
AWS-RAN-067:71021:0061,AWS-RAN-067,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",734,738,2025-01-31 14:00:00,2025-01-31 18:00:00,71021
AWS-RAN-067:71021:0062,AWS-RAN-067,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1713,1718,2025-03-13 09:00:00,2025-03-13 14:00:00,71021
AWS-RAN-067:71021:0063,AWS-RAN-067,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",2075,2082,2025-03-28 11:00:00,2025-03-28 18:00:00,71021
AWS-RAN-067:71021:0064,AWS-RAN-067,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1126,1132,2025-02-16 22:00:00,2025-02-17 04:00:00,71021
AWS-RAN-067:71021:0065,AWS-RAN-067,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",217,224,2025-01-10 01:00:00,2025-01-10 08:00:00,71021
AWS-RAN-067:71021:0066,AWS-RAN-067,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1924,1928,2025-03-22 04:00:00,2025-03-22 08:00:00,71021
AWS-RAN-067:71021:0067,AWS-RAN-067,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",513,517,2025-01-22 09:00:00,2025-01-22 13:00:00,71021
AWS-RAN-067:71021:0068,AWS-RAN-067,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",277,284,2025-01-12 13:00:00,2025-01-12 20:00:00,71021
AWS-RAN-067:71021:0069,AWS-RAN-067,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",882,888,2025-02-06 18:00:00,2025-02-07 00:00:00,71021
AWS-RAN-067:71021:0070,AWS-RAN-067,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",474,477,2025-01-20 18:00:00,2025-01-20 21:00:00,71021
AWS-VAR-052:71025:0001,AWS-VAR-052,spike,"[""pressure_hpa""]",90,90,2025-01-04 18:00:00,2025-01-04 18:00:00,71025
AWS-VAR-052:71025:0002,AWS-VAR-052,spike,"[""pressure_hpa""]",1279,1279,2025-02-23 07:00:00,2025-02-23 07:00:00,71025
AWS-VAR-052:71025:0003,AWS-VAR-052,spike,"[""pressure_hpa""]",1196,1196,2025-02-19 20:00:00,2025-02-19 20:00:00,71025
AWS-VAR-052:71025:0004,AWS-VAR-052,spike,"[""pressure_hpa""]",500,500,2025-01-21 20:00:00,2025-01-21 20:00:00,71025
AWS-VAR-052:71025:0005,AWS-VAR-052,spike,"[""pressure_hpa""]",14,14,2025-01-01 14:00:00,2025-01-01 14:00:00,71025
AWS-VAR-052:71025:0006,AWS-VAR-052,spike,"[""temperature_c""]",984,984,2025-02-11 00:00:00,2025-02-11 00:00:00,71025
AWS-VAR-052:71025:0007,AWS-VAR-052,spike,"[""temperature_c""]",2089,2089,2025-03-29 01:00:00,2025-03-29 01:00:00,71025
AWS-VAR-052:71025:0008,AWS-VAR-052,spike,"[""pressure_hpa""]",1013,1013,2025-02-12 05:00:00,2025-02-12 05:00:00,71025
AWS-VAR-052:71025:0009,AWS-VAR-052,spike,"[""pressure_hpa""]",1132,1132,2025-02-17 04:00:00,2025-02-17 04:00:00,71025
AWS-VAR-052:71025:0010,AWS-VAR-052,spike,"[""temperature_c""]",1969,1969,2025-03-24 01:00:00,2025-03-24 01:00:00,71025
AWS-VAR-052:71025:0011,AWS-VAR-052,frozen_value,"[""temperature_c""]",1764,1772,2025-03-15 12:00:00,2025-03-15 20:00:00,71025
AWS-VAR-052:71025:0012,AWS-VAR-052,frozen_value,"[""temperature_c""]",1290,1297,2025-02-23 18:00:00,2025-02-24 01:00:00,71025
AWS-VAR-052:71025:0013,AWS-VAR-052,frozen_value,"[""pressure_hpa""]",450,458,2025-01-19 18:00:00,2025-01-20 02:00:00,71025
AWS-VAR-052:71025:0014,AWS-VAR-052,frozen_value,"[""humidity_pct""]",1521,1527,2025-03-05 09:00:00,2025-03-05 15:00:00,71025
AWS-VAR-052:71025:0015,AWS-VAR-052,frozen_value,"[""humidity_pct""]",445,453,2025-01-19 13:00:00,2025-01-19 21:00:00,71025
AWS-VAR-052:71025:0016,AWS-VAR-052,frozen_value,"[""temperature_c""]",1924,1932,2025-03-22 04:00:00,2025-03-22 12:00:00,71025
AWS-VAR-052:71025:0017,AWS-VAR-052,frozen_value,"[""humidity_pct""]",1452,1458,2025-03-02 12:00:00,2025-03-02 18:00:00,71025
AWS-VAR-052:71025:0018,AWS-VAR-052,frozen_value,"[""pressure_hpa""]",162,169,2025-01-07 18:00:00,2025-01-08 01:00:00,71025
AWS-VAR-052:71025:0019,AWS-VAR-052,frozen_value,"[""pressure_hpa""]",1820,1828,2025-03-17 20:00:00,2025-03-18 04:00:00,71025
AWS-VAR-052:71025:0020,AWS-VAR-052,frozen_value,"[""temperature_c""]",670,678,2025-01-28 22:00:00,2025-01-29 06:00:00,71025
AWS-VAR-052:71025:0021,AWS-VAR-052,drift,"[""humidity_pct""]",482,526,2025-01-21 02:00:00,2025-01-22 22:00:00,71025
AWS-VAR-052:71025:0022,AWS-VAR-052,drift,"[""humidity_pct""]",1878,1900,2025-03-20 06:00:00,2025-03-21 04:00:00,71025
AWS-VAR-052:71025:0023,AWS-VAR-052,drift,"[""temperature_c""]",1577,1601,2025-03-07 17:00:00,2025-03-08 17:00:00,71025
AWS-VAR-052:71025:0024,AWS-VAR-052,drift,"[""pressure_hpa""]",849,874,2025-02-05 09:00:00,2025-02-06 10:00:00,71025
AWS-VAR-052:71025:0025,AWS-VAR-052,drift,"[""humidity_pct""]",1649,1676,2025-03-10 17:00:00,2025-03-11 20:00:00,71025
AWS-VAR-052:71025:0026,AWS-VAR-052,drift,"[""pressure_hpa""]",735,767,2025-01-31 15:00:00,2025-02-01 23:00:00,71025
AWS-VAR-052:71025:0027,AWS-VAR-052,drift,"[""temperature_c""]",1996,2030,2025-03-25 04:00:00,2025-03-26 14:00:00,71025
AWS-VAR-052:71025:0028,AWS-VAR-052,drift,"[""temperature_c""]",1710,1743,2025-03-13 06:00:00,2025-03-14 15:00:00,71025
AWS-VAR-052:71025:0029,AWS-VAR-052,drift,"[""pressure_hpa""]",1514,1554,2025-03-05 02:00:00,2025-03-06 18:00:00,71025
AWS-VAR-052:71025:0030,AWS-VAR-052,drift,"[""temperature_c""]",1783,1821,2025-03-16 07:00:00,2025-03-17 21:00:00,71025
AWS-VAR-052:71025:0031,AWS-VAR-052,dropout,"[""temperature_c""]",1364,1364,2025-02-26 20:00:00,2025-02-26 20:00:00,71025
AWS-VAR-052:71025:0032,AWS-VAR-052,dropout,"[""temperature_c""]",1572,1572,2025-03-07 12:00:00,2025-03-07 12:00:00,71025
AWS-VAR-052:71025:0033,AWS-VAR-052,dropout,"[""pressure_hpa""]",1844,1844,2025-03-18 20:00:00,2025-03-18 20:00:00,71025
AWS-VAR-052:71025:0034,AWS-VAR-052,dropout,"[""humidity_pct""]",858,858,2025-02-05 18:00:00,2025-02-05 18:00:00,71025
AWS-VAR-052:71025:0035,AWS-VAR-052,dropout,"[""temperature_c""]",169,169,2025-01-08 01:00:00,2025-01-08 01:00:00,71025
AWS-VAR-052:71025:0036,AWS-VAR-052,dropout,"[""humidity_pct""]",663,663,2025-01-28 15:00:00,2025-01-28 15:00:00,71025
AWS-VAR-052:71025:0037,AWS-VAR-052,dropout,"[""temperature_c""]",578,578,2025-01-25 02:00:00,2025-01-25 02:00:00,71025
AWS-VAR-052:71025:0038,AWS-VAR-052,dropout,"[""pressure_hpa""]",295,295,2025-01-13 07:00:00,2025-01-13 07:00:00,71025
AWS-VAR-052:71025:0039,AWS-VAR-052,dropout,"[""pressure_hpa""]",157,157,2025-01-07 13:00:00,2025-01-07 13:00:00,71025
AWS-VAR-052:71025:0040,AWS-VAR-052,dropout,"[""pressure_hpa""]",611,611,2025-01-26 11:00:00,2025-01-26 11:00:00,71025
AWS-VAR-052:71025:0041,AWS-VAR-052,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1986,1989,2025-03-24 18:00:00,2025-03-24 21:00:00,71025
AWS-VAR-052:71025:0042,AWS-VAR-052,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1956,1959,2025-03-23 12:00:00,2025-03-23 15:00:00,71025
AWS-VAR-052:71025:0043,AWS-VAR-052,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",905,908,2025-02-07 17:00:00,2025-02-07 20:00:00,71025
AWS-VAR-052:71025:0044,AWS-VAR-052,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",619,621,2025-01-26 19:00:00,2025-01-26 21:00:00,71025
AWS-VAR-052:71025:0045,AWS-VAR-052,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",149,153,2025-01-07 05:00:00,2025-01-07 09:00:00,71025
AWS-VAR-052:71025:0046,AWS-VAR-052,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",536,540,2025-01-23 08:00:00,2025-01-23 12:00:00,71025
AWS-VAR-052:71025:0047,AWS-VAR-052,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",34,37,2025-01-02 10:00:00,2025-01-02 13:00:00,71025
AWS-VAR-052:71025:0048,AWS-VAR-052,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1486,1490,2025-03-03 22:00:00,2025-03-04 02:00:00,71025
AWS-VAR-052:71025:0049,AWS-VAR-052,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",246,250,2025-01-11 06:00:00,2025-01-11 10:00:00,71025
AWS-VAR-052:71025:0050,AWS-VAR-052,multivariate_inconsistency,"[""temperature_c"", ""humidity_pct"", ""pressure_hpa""]",1299,1301,2025-02-24 03:00:00,2025-02-24 05:00:00,71025
AWS-VAR-052:71025:0051,AWS-VAR-052,sensor_fail_low,"[""pressure_hpa""]",1792,1795,2025-03-16 16:00:00,2025-03-16 19:00:00,71025
AWS-VAR-052:71025:0052,AWS-VAR-052,sensor_fail_low,"[""temperature_c""]",750,753,2025-02-01 06:00:00,2025-02-01 09:00:00,71025
AWS-VAR-052:71025:0053,AWS-VAR-052,sensor_fail_low,"[""temperature_c""]",266,269,2025-01-12 02:00:00,2025-01-12 05:00:00,71025
AWS-VAR-052:71025:0054,AWS-VAR-052,sensor_fail_low,"[""pressure_hpa""]",2061,2064,2025-03-27 21:00:00,2025-03-28 00:00:00,71025
AWS-VAR-052:71025:0055,AWS-VAR-052,sensor_fail_low,"[""temperature_c""]",1274,1277,2025-02-23 02:00:00,2025-02-23 05:00:00,71025
AWS-VAR-052:71025:0056,AWS-VAR-052,sensor_fail_low,"[""humidity_pct""]",599,602,2025-01-25 23:00:00,2025-01-26 02:00:00,71025
AWS-VAR-052:71025:0057,AWS-VAR-052,sensor_fail_low,"[""temperature_c""]",1920,1923,2025-03-22 00:00:00,2025-03-22 03:00:00,71025
AWS-VAR-052:71025:0058,AWS-VAR-052,sensor_fail_low,"[""pressure_hpa""]",2000,2003,2025-03-25 08:00:00,2025-03-25 11:00:00,71025
AWS-VAR-052:71025:0059,AWS-VAR-052,sensor_fail_low,"[""humidity_pct""]",1246,1249,2025-02-21 22:00:00,2025-02-22 01:00:00,71025
AWS-VAR-052:71025:0060,AWS-VAR-052,sensor_fail_low,"[""humidity_pct""]",1070,1073,2025-02-14 14:00:00,2025-02-14 17:00:00,71025
AWS-VAR-052:71025:0061,AWS-VAR-052,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1116,1122,2025-02-16 12:00:00,2025-02-16 18:00:00,71025
AWS-VAR-052:71025:0062,AWS-VAR-052,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1604,1607,2025-03-08 20:00:00,2025-03-08 23:00:00,71025
AWS-VAR-052:71025:0063,AWS-VAR-052,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",550,553,2025-01-23 22:00:00,2025-01-24 01:00:00,71025
AWS-VAR-052:71025:0064,AWS-VAR-052,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",63,66,2025-01-03 15:00:00,2025-01-03 18:00:00,71025
AWS-VAR-052:71025:0065,AWS-VAR-052,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1018,1023,2025-02-12 10:00:00,2025-02-12 15:00:00,71025
AWS-VAR-052:71025:0066,AWS-VAR-052,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1937,1941,2025-03-22 17:00:00,2025-03-22 21:00:00,71025
AWS-VAR-052:71025:0067,AWS-VAR-052,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1413,1420,2025-02-28 21:00:00,2025-03-01 04:00:00,71025
AWS-VAR-052:71025:0068,AWS-VAR-052,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",783,789,2025-02-02 15:00:00,2025-02-02 21:00:00,71025
AWS-VAR-052:71025:0069,AWS-VAR-052,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1040,1043,2025-02-13 08:00:00,2025-02-13 11:00:00,71025
AWS-VAR-052:71025:0070,AWS-VAR-052,unstructured_anomaly,"[""temperature_c"", ""pressure_hpa"", ""humidity_pct""]",1614,1620,2025-03-09 06:00:00,2025-03-09 12:00:00,71025
